,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
3457,3457,1179c643-3610-4807-bc2d-fd8fd0fdc53a,D08,TALL,TALL,"TALL_021.basePlot.all, TALL_030.basePlot.all, TALL_042.basePlot.all, TALL_043.basePlot.all, TALL_044.basePlot.all, TALL_045.basePlot.all, TALL_046.basePlot.all, TALL_047.basePlot.all, TALL_048.basePlot.all, TALL_049.basePlot.all, TALL_050.basePlot.all, TALL_051.basePlot.all, TALL_052.basePlot.all, TALL_053.basePlot.all, TALL_054.basePlot.all, TALL_055.basePlot.all, TALL_056.basePlot.all, TALL_057.basePlot.all, TALL_058.basePlot.all, TALL_059.basePlot.all, TALL_060.basePlot.all, TALL_061.basePlot.all, TALL_063.phenology.phe, TOWER100876, AIRSHED",12/1/21,12/2/21,N,actual,,TALL.20211201.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,unknown,,,,,secondary,,0000-0002-8839-6825,,20241118T042246Z,RELEASE-2025
3458,3458,ddfea909-2ec8-492d-aa5d-11c3f6abd8f9,D08,TALL,TALL,"TALL_003.basePlot.all, TALL_005.basePlot.all, TALL_006.basePlot.all, TALL_009.basePlot.all, TALL_012.basePlot.all, TALL_013.basePlot.all, TALL_017.basePlot.all, TALL_022.basePlot.all, TALL_025.basePlot.all, TALL_026.basePlot.all, TALL_027.basePlot.all, TALL_029.basePlot.all, TALL_031.basePlot.all, TALL_003.tickPlot.tck, TALL_006.tickPlot.tck, TALL_005.mammalGrid.mam, TALL_006.mammalGrid.mam, TALL_012.mammalGrid.mam, TALL_013.mammalGrid.mam, TALL_031.mammalGrid.mam, TALL_006.birdGrid.brd, TALL_009.birdGrid.brd, TALL_012.birdGrid.brd, TALL_013.birdGrid.brd, TALL_017.birdGrid.brd, TALL_027.birdGrid.brd, TALL_029.birdGrid.brd, TALL_035.mosquitoPoint.mos, TALL_036.mosquitoPoint.mos, TALL_037.mosquitoPoint.mos, TALL_039.mosquitoPoint.mos, TALL_041.mosquitoPoint.mos",2/9/22,2/10/22,N,actual,,TALL.20220209.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,secondary,Prescribed burn in Oakmulgee compartments 40 and 50-53. Lower elevation plots likely have a low-medium severity.,0000-0002-8839-6825,,20241118T105620Z,RELEASE-2025
3459,3459,8a4672b0-dc6c-4aa7-a37e-672a2803b419,D08,TALL,TALL,"TALL_002.basePlot.all, TALL_008.basePlot.all, TALL_015.basePlot.all, TALL_024.basePlot.all, TALL_032.basePlot.all, TALL_002.tickPlot.tck, TALL_008.tickPlot.tck, TALL_015.mammalGrid.mam, TALL_024.mammalGrid.mam, TALL_002.birdGrid.brd, TALL_015.birdGrid.brd, TALL_028.mosquitoPoint.mos, TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",2/20/23,2/20/23,N,actual,,TALL.20230220.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Prescribed burn in Oakmulgee compartments 30 and 42. No plots in compartment 30. Lower elevation plots likely have a low-medium severity.,0000-0003-3172-1559,,20241118T032843Z,RELEASE-2025
3462,3462,ee0d9d86-a623-4e0f-acac-d6c718e9fb6d,D08,TALL,TALL,"TALL_001.basePlot.all, TALL_004.basePlot.all, TALL_007.basePlot.all, TALL_016.basePlot.all, TALL_001.tickPlot.tck, TALL_016.tickPlot.tck, TALL_001.birdGrid.brd, TALL_004.birdGrid.brd, TALL_033.mosquitoPoint.mos",3/13/23,3/15/23,N,actual,,TALL.20230313.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Prescribed burn in Oakmulgee compartments 23 and 24 No plots are in compartment 24. Lower elevation plots likely have a low-medium severity.,0000-0003-3172-1559,,20241118T131941Z,RELEASE-2025
3463,3463,1d7011ad-8fb7-4b3d-ab0f-4245175e7841,D08,TALL,TALL,"TALL_010.basePlot.all, TALL_011.basePlot.all, TALL_020.basePlot.all, TALL_023.basePlot.all, TALL_064.basePlot.all, TALL_010.mammalGrid.mam, TALL_010.birdGrid.brd, TALL_011.birdGrid.brd, TALL_034.mosquitoPoint.mos",3/29/23,3/29/23,N,actual,,TALL.20230329.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Possibility of heavy smoke at Q_028 during sampling,0000-0003-3172-1559,,20241118T131941Z,RELEASE-2025
3555,3555,17e9ae7e-8602-4113-87ef-d2a18974b854,D08,TOMB,TOMB,"TOMB.AOS.reach,BUOY106793,CFGLOC112609,CFGLOC112611,CFGLOC112618,CFGLOC112616,CFGLOC112617,CFGLOC112613,CFGLOC112610,CFGLOC112614,CFGLOC112615,CFGLOC112612",12/5/23,12/5/23,N,actual,Fire may continue to smolder but all fires were lit on 12/05,TOMB.20231205.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Area around TOMB very smoky during the burn during water chemistry sampling; controlled burn west and downwind of buoy but smoke present along shore and onto the river,0000-0003-3172-1559,,20241118T050933Z,RELEASE-2025
3618,3618,18dcc145-faab-4881-96dc-b4ae7bcf7cd4,D18,TOOL,TOOL,AIRSHED,6/15/22,6/25/22,N,estimated,Wildfires have been burning starting in the beginning of June. Smoke thickened significantly around the 15th of June.,TOOL.20220615.fire,NEON.DOC.003282vD,fire,fire-wildfire,,,,low,,,,,primary,Smoke from multiple fires across Alaska is accumulating and impacting all TOOL tower airshed and gas analysis. No specific fire near site boundary.,0000-0001-5131-1181,,20241118T124444Z,RELEASE-2025
3656,3656,c11d6674-4f59-4841-ab4a-9927bf88d482,D05,TREE,TREE,"TREE_027.mammalGrid.mam, TREE_026.basePlot.all",5/4/21,5/11/21,N,estimated,"Started on 5/5, ended by 5/11",TREE.20210504.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-4977-9110,,20241118T170737Z,RELEASE-2025
3681,3681,e2626b30-5fc1-4f7d-bc23-cbd01ec73c8e,D05,TREE,TREE,"TREE_006.basePlot.all, TREE_022.basePlot.all",5/4/23,5/4/23,N,actual,,TREE.20230504.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-5484-7763,,20241118T161707Z,RELEASE-2025
3686,3686,7d754bf3-b0f1-43db-9b0e-365adb610c6a,D06,UKFS,UKFS,UKFS_017.basePlot.all,10/5/21,10/5/21,N,actual,,UKFS.20211005.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T035723Z,RELEASE-2025
3687,3687,72d331a4-e0c2-4753-b617-33cecb701fd4,D06,UKFS,UKFS,UKFS_018.basePlot.all,10/7/21,10/7/21,N,actual,,UKFS.20211007.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-3172-0145,,20241118T035723Z,RELEASE-2025
3708,3708,699513b2-4cad-4e2a-b16e-4359c3adeeec,D13,WLOU,WLOU,"METSTN104131, CFGLOC104135, CFGLOC104137, CFGLOC104134, CFGLOC104133, CFGLOC104132, CFGLOC104136, CFGLOC104138, S1LOC104103, CFGLOC104104, CFGLOC104106, CFGLOC104105, S2LOC104107, CFGLOC104110, CFGLOC104109, CFGLOC104108, CFGLOC104111, SGAUGE104112, CFGLOC104113, CFGLOC104126, CFGLOC104118, CFGLOC104124, CFGLOC104130, CFGLOC104116, CFGLOC104120, CFGLOC104128, CFGLOC104122, WLOU.AOS.groundwater.well.008, WLOU.AOS.groundwater.well.007, WLOU.AOS.groundwater.well.006, WLOU.AOS.groundwater.well.005, WLOU.AOS.groundwater.well.004, WLOU.AOS.groundwater.well.003, WLOU.AOS.groundwater.well.002, WLOU.AOS.groundwater.well.001, WLOU.AOS.riparian.transect.10, WLOU.AOS.riparian.transect.09, WLOU.AOS.riparian.transect.08, WLOU.AOS.riparian.transect.07, WLOU.AOS.riparian.transect.06, WLOU.AOS.riparian.transect.05, WLOU.AOS.riparian.transect.04, WLOU.AOS.riparian.transect.03, WLOU.AOS.riparian.transect.02, WLOU.AOS.riparian.transect.01, WLOU.AOS.reach, WLOU.AOS.reaeration.station.04, WLOU.AOS.reaeration.station.03, WLOU.AOS.reaeration.station.02, WLOU.AOS.reaeration.station.01, WLOU.AOS.reaeration.station.drip, WLOU.AOS.sediment.03, WLOU.AOS.sediment.02, WLOU.AOS.sediment.01, WLOU.AOS.sediment.parent, WLOU.AOS.fish.point.11, WLOU.AOS.fish.point.10, WLOU.AOS.fish.point.09, WLOU.AOS.fish.point.08, WLOU.AOS.fish.point.07, WLOU.AOS.fish.point.06, WLOU.AOS.fish.point.05, WLOU.AOS.fish.point.04, WLOU.AOS.fish.point.03, WLOU.AOS.fish.point.02, WLOU.AOS.fish.point.01, WLOU.AOS.aquatic.plant.transect.10, WLOU.AOS.aquatic.plant.transect.09, WLOU.AOS.aquatic.plant.transect.08, WLOU.AOS.aquatic.plant.transect.07, WLOU.AOS.aquatic.plant.transect.06, WLOU.AOS.aquatic.plant.transect.05, WLOU.AOS.aquatic.plant.transect.04, WLOU.AOS.aquatic.plant.transect.03, WLOU.AOS.aquatic.plant.transect.02, WLOU.AOS.aquatic.plant.transect.01, WLOU.AOS.reach.bottom, WLOU.AOS.gauge, WLOU.AOS.discharge, WLOU.AOS.S2",8/14/20,9/13/20,Y,actual,,WLOU.20200814.fire,NEON.DOC.003282vC,fire,fire-wildfire,,,,low,,,,,secondary,"Little impact to stream, tree cutting and clearing around the portal and met station. NEON closed site on August 17, 2020 until September 16th 2020.",0000-0002-9463-8595,,20241118T053035Z,RELEASE-2025
3709,3709,5af1bf93-cdf1-4a7d-b284-163625cfbd73,D13,WLOU,WLOU,"METSTN104131, CFGLOC104135, CFGLOC104137, CFGLOC104134, CFGLOC104133, CFGLOC104132, CFGLOC104136, CFGLOC104138, S1LOC104103, CFGLOC104104, CFGLOC104106, CFGLOC104105, S2LOC104107, CFGLOC104110, CFGLOC104109, CFGLOC104108, CFGLOC104111, SGAUGE104112, CFGLOC104113, CFGLOC104126, CFGLOC104118, CFGLOC104124, CFGLOC104130, CFGLOC104116, CFGLOC104120, CFGLOC104128, CFGLOC104122, WLOU.AOS.groundwater.well.008, WLOU.AOS.groundwater.well.007, WLOU.AOS.groundwater.well.006, WLOU.AOS.groundwater.well.005, WLOU.AOS.groundwater.well.004, WLOU.AOS.groundwater.well.003, WLOU.AOS.groundwater.well.002, WLOU.AOS.groundwater.well.001, WLOU.AOS.riparian.transect.10, WLOU.AOS.riparian.transect.09, WLOU.AOS.riparian.transect.08, WLOU.AOS.riparian.transect.07, WLOU.AOS.riparian.transect.06, WLOU.AOS.riparian.transect.05, WLOU.AOS.riparian.transect.04, WLOU.AOS.riparian.transect.03, WLOU.AOS.riparian.transect.02, WLOU.AOS.riparian.transect.01, WLOU.AOS.reach, WLOU.AOS.reaeration.station.04, WLOU.AOS.reaeration.station.03, WLOU.AOS.reaeration.station.02, WLOU.AOS.reaeration.station.01, WLOU.AOS.reaeration.station.drip, WLOU.AOS.sediment.03, WLOU.AOS.sediment.02, WLOU.AOS.sediment.01, WLOU.AOS.sediment.parent, WLOU.AOS.fish.point.11, WLOU.AOS.fish.point.10, WLOU.AOS.fish.point.09, WLOU.AOS.fish.point.08, WLOU.AOS.fish.point.07, WLOU.AOS.fish.point.06, WLOU.AOS.fish.point.05, WLOU.AOS.fish.point.04, WLOU.AOS.fish.point.03, WLOU.AOS.fish.point.02, WLOU.AOS.fish.point.01, WLOU.AOS.aquatic.plant.transect.10, WLOU.AOS.aquatic.plant.transect.09, WLOU.AOS.aquatic.plant.transect.08, WLOU.AOS.aquatic.plant.transect.07, WLOU.AOS.aquatic.plant.transect.06, WLOU.AOS.aquatic.plant.transect.05, WLOU.AOS.aquatic.plant.transect.04, WLOU.AOS.aquatic.plant.transect.03, WLOU.AOS.aquatic.plant.transect.02, WLOU.AOS.aquatic.plant.transect.01, WLOU.AOS.reach.bottom, WLOU.AOS.gauge, WLOU.AOS.discharge, WLOU.AOS.S2",9/13/20,10/13/20,Y,actual,,WLOU.20200814.fire,NEON.DOC.003282vC,fire,fire-wildfire,,,,low,,,,,secondary,"Williams Fork Fire. Little impact to stream, tree cutting and clearing around the portal and met station. NEON closed site on August 17, 2020 until September 16th 2020.",0000-0002-9463-8595,,20241118T191153Z,RELEASE-2025
3710,3710,a09a2597-4e43-4f0e-ba09-d1de36aa5af3,D13,WLOU,WLOU,"METSTN104131, CFGLOC104135, CFGLOC104137, CFGLOC104134, CFGLOC104133, CFGLOC104132, CFGLOC104136, CFGLOC104138, S1LOC104103, CFGLOC104104, CFGLOC104106, CFGLOC104105, S2LOC104107, CFGLOC104110, CFGLOC104109, CFGLOC104108, CFGLOC104111, SGAUGE104112, CFGLOC104113, CFGLOC104126, CFGLOC104118, CFGLOC104124, CFGLOC104130, CFGLOC104116, CFGLOC104120, CFGLOC104128, CFGLOC104122, WLOU.AOS.groundwater.well.008, WLOU.AOS.groundwater.well.007, WLOU.AOS.groundwater.well.006, WLOU.AOS.groundwater.well.005, WLOU.AOS.groundwater.well.004, WLOU.AOS.groundwater.well.003, WLOU.AOS.groundwater.well.002, WLOU.AOS.groundwater.well.001, WLOU.AOS.riparian.transect.10, WLOU.AOS.riparian.transect.09, WLOU.AOS.riparian.transect.08, WLOU.AOS.riparian.transect.07, WLOU.AOS.riparian.transect.06, WLOU.AOS.riparian.transect.05, WLOU.AOS.riparian.transect.04, WLOU.AOS.riparian.transect.03, WLOU.AOS.riparian.transect.02, WLOU.AOS.riparian.transect.01, WLOU.AOS.reach, WLOU.AOS.reaeration.station.04, WLOU.AOS.reaeration.station.03, WLOU.AOS.reaeration.station.02, WLOU.AOS.reaeration.station.01, WLOU.AOS.reaeration.station.drip, WLOU.AOS.sediment.03, WLOU.AOS.sediment.02, WLOU.AOS.sediment.01, WLOU.AOS.sediment.parent, WLOU.AOS.fish.point.11, WLOU.AOS.fish.point.10, WLOU.AOS.fish.point.09, WLOU.AOS.fish.point.08, WLOU.AOS.fish.point.07, WLOU.AOS.fish.point.06, WLOU.AOS.fish.point.05, WLOU.AOS.fish.point.04, WLOU.AOS.fish.point.03, WLOU.AOS.fish.point.02, WLOU.AOS.fish.point.01, WLOU.AOS.aquatic.plant.transect.10, WLOU.AOS.aquatic.plant.transect.09, WLOU.AOS.aquatic.plant.transect.08, WLOU.AOS.aquatic.plant.transect.07, WLOU.AOS.aquatic.plant.transect.06, WLOU.AOS.aquatic.plant.transect.05, WLOU.AOS.aquatic.plant.transect.04, WLOU.AOS.aquatic.plant.transect.03, WLOU.AOS.aquatic.plant.transect.02, WLOU.AOS.aquatic.plant.transect.01, WLOU.AOS.reach.bottom, WLOU.AOS.gauge, WLOU.AOS.discharge, WLOU.AOS.S2",10/13/20,11/4/20,N,actual,,WLOU.20200814.fire,NEON.DOC.003282vC,fire,fire-wildfire,,,,low,,,,,secondary,"Williams Fork Fire. Little impact to stream, tree cutting and clearing around the portal and met station. NEON closed site on August 17, 2020 until September 16th 2020.",0000-0002-9463-8595,,20241118T064208Z,RELEASE-2025
3735,3735,e1f9d867-b454-40f8-becf-b4f8f567a656,D09,WOOD,WOOD,"WOOD_011.basePlot.all, WOOD_023.basePlot.all",5/12/21,5/12/21,N,estimated,Occurred between 5/12 and 5/27,WOOD.20210512.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,unknown,,,,,primary,,0000-0002-1892-7221,,20241118T111935Z,RELEASE-2025
