,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
3253,8d8ac245-fcfd-4754-8f1f-318080ff5c41,D05,STEI,STEI,STEI_020.basePlot.all,9/21/19,10/21/19,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T013908Z,RELEASE-2025
3255,04031af1-f406-4d73-97c4-aa56a113ef56,D05,STEI,STEI,STEI_020.basePlot.all,10/21/19,11/20/19,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T154932Z,RELEASE-2025
3257,5fe05814-1f85-41bc-aa3f-3b2eb4a99796,D05,STEI,STEI,STEI_020.basePlot.all,11/20/19,12/20/19,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T134508Z,RELEASE-2025
3259,182f34be-83b6-475d-abaa-e6847f0611e3,D05,STEI,STEI,STEI_020.basePlot.all,12/20/19,1/19/20,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T032518Z,RELEASE-2025
3261,91672839-a052-4f6d-9b45-0d73c483bb1c,D05,STEI,STEI,STEI_020.basePlot.all,1/19/20,2/18/20,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T083755Z,RELEASE-2025
3263,25b127fb-dcc7-473b-b2b7-cb99c6047161,D05,STEI,STEI,STEI_020.basePlot.all,2/18/20,3/19/20,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T072556Z,RELEASE-2025
3265,fb6664dd-af85-46e2-a58b-084b193ec8a1,D05,STEI,STEI,STEI_020.basePlot.all,3/19/20,4/18/20,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T105432Z,RELEASE-2025
3267,df4a7870-22db-4bcb-8c13-f98d7a33a7be,D05,STEI,STEI,STEI_020.basePlot.all,4/18/20,5/18/20,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T185331Z,RELEASE-2025
3269,f7595ff7-ee9a-4569-bbef-fcb331454d53,D05,STEI,STEI,STEI_020.basePlot.all,5/18/20,6/17/20,Y,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T104522Z,RELEASE-2025
3271,18c31355-2111-47b7-a524-02e0c899597d,D05,STEI,STEI,STEI_020.basePlot.all,6/17/20,7/8/20,N,estimated,Happened sometime between 2019 and 2020 diversity sampling,STEI.20190723.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,"Blowdown evident but difficult to separate impact from logging. 31.1.1 apparently not impacted (still shaded overstory) but much of plot open with thick regeneration of aspen, maple, rubus, ash.",,,20241118T100929Z,RELEASE-2025
3381,2804d411-5448-4a1a-931d-dbce178b2379,D14,SYCA,SYCA,SYCA,9/20/17,9/20/17,N,actual,,SYCA.20170920.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,10,20,m,primary,Rock slide occurred in September. Large cobble now dominates a section of the creek that previously was pebble and sand. Vegetation was also impacted.,Rmore-hla@battelleecology.org,,20241118T091631Z,RELEASE-2025
3382,660671b6-b22c-4a1b-923d-ecb7942c37c0,D14,SYCA,SYCA,SYCA.AOS.reach,1/3/18,2/2/18,Y,,,SYCA.20180103.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,3rd rock slide since installation,Rmore-hla@battelleecology.org,,20241118T161744Z,RELEASE-2025
3383,7872cd2b-dcc7-4adc-b033-ecafdc23569e,D14,SYCA,SYCA,SYCA,1/3/18,2/2/18,Y,,,SYCA.20180103.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,"Rock slide between S1 and S2, 2nd since installation. Cause break in conduit. Reported damage in JIRA.",Rmore-hla@battelleecology.org,,20241118T161744Z,RELEASE-2025
3384,c16f2271-c7b1-42f8-a7ac-9c7bd77790bf,D14,SYCA,SYCA,SYCA,2/2/18,3/4/18,Y,actual,,SYCA.20180103.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,"Rock slide between S1 and S2, 2nd since installation. Cause break in conduit. Reported damage in JIRA.",Rmore-hla@battelleecology.org,,20241118T113540Z,RELEASE-2025
3385,68972ffa-74a1-4439-9a31-daf036c6d3b2,D14,SYCA,SYCA,SYCA.AOS.reach,2/2/18,3/4/18,Y,actual,,SYCA.20180103.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,3rd rock slide since installation,Rmore-hla@battelleecology.org,,20241118T113540Z,RELEASE-2025
3386,50f6a506-ff32-45a7-8597-19908cae022a,D14,SYCA,SYCA,SYCA.AOS.reach,3/4/18,3/15/18,N,,,SYCA.20180103.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,3rd rock slide since installation,Rmore-hla@battelleecology.org,,20241118T113540Z,RELEASE-2025
3387,67545293-1d2d-4c5d-bd9b-29d2b664c2ae,D14,SYCA,SYCA,SYCA,3/4/18,3/15/18,N,,,SYCA.20180103.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,"Rock slide between S1 and S2, 2nd since installation. Cause break in conduit. Reported damage in JIRA.",Rmore-hla@battelleecology.org,,20241118T113540Z,RELEASE-2025
3388,4b2b1549-27b1-4188-b9bc-d23ebee633c4,D14,SYCA,SYCA,SYCA.AOS.reach,3/28/18,4/8/18,N,estimated,The latest start date is 2018-04-07. The earliest end date is 2018-03-29.,SYCA.20180328.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,Rocks hit comm box and other cabling infrastructure along the cliff wall at S1. No obvious damage to equipment. 4th rock slide since install at site.,rmore-hla@battelleecology.org,,20241118T130758Z,RELEASE-2025
3389,557c29d7-8c18-4f99-a48e-86ba0954bf1a,D14,SYCA,SYCA,SYCA.AOS.reach,6/5/18,6/17/18,N,,,SYCA.20180605.otherNaturalDisturbance,NEON.DOC.003282vA,otherNaturalDisturbance,other,,,,,,,,,primary,Conduit break at two new points between S1 and S2 at SYCA. Likely occurred due to rock slide. No damage to wiring or sensors.,Rmore-hla@battelleecology.org,,20241118T073241Z,RELEASE-2025
3391,bef71bd0-9e73-4c63-954b-105599c465de,D14,SYCA,SYCA,SYCA.AOS.S2,1/3/19,1/3/19,N,actual,,SYCA.20190103.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,,,,secondary,Rock slide in area of S2 heard while working at groundwater wells. No known damage to infrastructure at this point in time. Will investigate more during site visit scheduled next week.,Rmore-hla@battelleecology.org,,20241118T010247Z,RELEASE-2025
3392,3b4ed40b-9b5e-4e10-9538-235ca3b18ff7,D14,SYCA,SYCA,SYCA,3/12/19,3/14/19,N,,,SYCA.20190312.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,,,,primary,,rmore-hla@battelleecology.org,,20241118T062916Z,RELEASE-2025
3397,93b34278-82ee-4706-8341-91d3c821e10b,D14,SYCA,SYCA,SYCA,9/23/19,9/23/19,N,actual,,SYCA.20190923.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,0,7300,cubicFeetPerSecond,primary,Photo from the NEON stream camera at S1,0000-0002-3471-5245,,20241118T060239Z,RELEASE-2025
3403,4181f136-5141-40c9-9552-311b57add5c0,D14,SYCA,SYCA,SYCA,2/22/20,2/22/20,N,actual,,SYCA.20200222.otherNaturalDisturbance,NEON.DOC.003282vC,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,65125,65130,liter per sec,primary,,0000-0001-8362-7797,,20241118T130357Z,RELEASE-2025
3421,9a846dff-5a74-418d-9bad-80dce991f6e9,D14,SYCA,SYCA,"SYCA.AOS.reach, SYCA.AOS.groundwater.well.004, SYCA.AOS.groundwater.well.003, SYCA.AOS.groundwater.well.002, SYCA.AOS.groundwater.well.001, SYCA.AOS.riparian.transect.10, SYCA.AOS.riparian.transect.09, SYCA.AOS.riparian.transect.08, SYCA.AOS.riparian.transect.07, SYCA.AOS.riparian.transect.06, SYCA.AOS.riparian.transect.05, SYCA.AOS.riparian.transect.04, SYCA.AOS.riparian.transect.03, SYCA.AOS.riparian.transect.02, SYCA.AOS.riparian.transect.01, SYCA.AOS.gauge, SYCA.AOS.discharge, SYCA.AOS.S2, CFGLOC112560, CFGLOC112558, SGAUGE111016, CFGLOC111017, SYCA.AOS.gauge, S1LOC111007, CFGLOC111009, CFGLOC111010, CFGLOC113795, CFGLOC113796, CFGLOC111008, S2LOC111011, CFGLOC113797, CFGLOC113798, CFGLOC111012, CFGLOC111014, CFGLOC111013, CFGLOC111015, METSTN111018, CFGLOC111021, CFGLOC111024, CFGLOC111023, CFGLOC111019, CFGLOC111020, CFGLOC111022, CFGLOC111026, CFGLOC111025",8/12/21,8/12/21,N,actual,,SYCA.20210812.otherNaturalDisturbance,NEON.DOC.003282vD,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,,,,secondary,"Large flood on 8/12/2021. Downstream USGS gauge came in at 7,540 cfs at 6:00 MST. Flow dropped back down under 100 cfs by 23:50 MST that same day. The flood scoured out below S2 leaving them nearly all out of the water. Additionally, the cables to the SONDE and LevelTroll at S1 were ripped apart and the PRT at S1 was snapped in half.",0000-0001-8362-7797,,20241118T005046Z,RELEASE-2025
3554,1ce3ef29-30dc-4430-806e-a05dda2325bf,D08,TOMB,TOMB,TOMB.AOS.reach,2/22/19,2/22/19,N,actual,,TOMB.20190222.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,0.38,,m,primary,"Aggradation of sediment around on-shore staff gauge. Flood stage was exceeded from 2/22/2019-3/16/2019 on the Tombigbee River, which deposited large amounts of sediment at and around the on-shore staff gauge and in-shore staff gauge and sensors.",mkoerner@battelleecology.org,,20241118T185410Z,RELEASE-2025
3641,b1bcbdb0-0a31-4ac0-a8ab-a6aceaa96769,D05,TREE,TREE,TREE_040.basePlot.all,4/19/19,5/19/19,Y,estimated,The latest start date is 2019-08-06.,TREE.20190419.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,8,12,count,primary,"Extensive treefall, at least 8 trees in subplot 23 fell down. Wind is probable cause.",0000-0001-8511-9518,,20241118T174451Z,RELEASE-2025
3642,39ffe62b-bc79-4415-84b5-d89495a37d65,D05,TREE,TREE,TREE_040.basePlot.all,5/19/19,6/18/19,Y,actual,,TREE.20190419.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,8,12,count,primary,"Extensive treefall, at least 8 trees in subplot 23 fell down. Wind is probable cause.",0000-0001-8511-9518,,20241118T043240Z,RELEASE-2025
3643,96dae9ce-2784-421b-94cc-401db1de2ced,D05,TREE,TREE,TREE_040.basePlot.all,6/18/19,7/18/19,Y,actual,,TREE.20190419.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,8,12,count,primary,"Extensive treefall, at least 8 trees in subplot 23 fell down. Wind is probable cause.",0000-0001-8511-9518,,20241118T132307Z,RELEASE-2025
3644,18bb985d-dc0d-4261-85c1-f2ad9433606b,D05,TREE,TREE,TREE_040.basePlot.all,7/18/19,8/17/19,Y,actual,,TREE.20190419.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,8,12,count,primary,"Extensive treefall, at least 8 trees in subplot 23 fell down. Wind is probable cause.",0000-0001-8511-9518,,20241118T010953Z,RELEASE-2025
3645,b24f6d20-c819-4fef-ac9d-02a167463af6,D05,TREE,TREE,TREE_040.basePlot.all,8/17/19,9/16/19,Y,actual,,TREE.20190419.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,8,12,count,primary,"Extensive treefall, at least 8 trees in subplot 23 fell down. Wind is probable cause.",0000-0001-8511-9518,,20241118T035756Z,RELEASE-2025
3646,e388479c-971b-4b1a-a46c-43e422869ad8,D05,TREE,TREE,TREE_040.basePlot.all,9/16/19,9/24/19,N,,,TREE.20190419.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,8,12,count,primary,"Extensive treefall, at least 8 trees in subplot 23 fell down. Wind is probable cause.",0000-0001-8511-9518,,20241118T035756Z,RELEASE-2025
3682,e205b267-c30f-4859-9c08-81cda2c0cde1,D05,TREE,TREE,"TREE_005.basePlot.all, TREE_005.tickPlot.tck",10/25/23,11/24/23,N,estimated,Flooding is like to be temporary but duration is unknown. Plot will not be visited again until spring of 2024,TREE.20231025.otherNaturalDisturbance,NEON.DOC.003282vD,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,,,,primary,,0000-0002-5484-7763,,20241118T015027Z,RELEASE-2025
3683,50170174-a70b-40e3-8d46-828287f0e401,D06,UKFS,UKFS,UKFS_007.basePlot.all,3/20/19,4/3/19,N,,,UKFS.20190320.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,40,,square m,primary,20 cm.,eminnick@battelleecology.org,,20241118T203619Z,RELEASE-2025
3684,75f087de-ed65-45d0-991d-11ab590f3967,D06,UKFS,UKFS,"UKFS_003.basePlot.all, UKFS_009.basePlot.all",4/29/19,5/1/19,N,estimated,The latest start date is 2019-04-30. The earliest end date is 2019-04-30.,UKFS.20190429.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-floodDamage,,,,,,,,,primary,Ground completely saturated with water. Little to no standing water on surface.,eminnick@battelleecology.org,,20241118T102306Z,RELEASE-2025
3685,e8b2e834-7869-42d8-b5ff-5b51d19f1282,D06,UKFS,UKFS,"UKFS_003.basePlot.all, UKFS_007.basePlot.all, UKFS_008.basePlot.all, UKFS_009.basePlot.all",4/29/19,5/2/19,N,estimated,The latest start date is 2019-04-30. The earliest end date is 2019-04-30.,UKFS.20190429.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,other,,,,,,1200,,square m,primary,"Unable to reset E, S, W beetle traps at plot 003. Unable to reset E, W beetle traps at plot 009. Unable to reset all of plot 007. Unable to reset S beetle trap at plot 008.",eminnick@battelleecology.org,,20241118T102306Z,RELEASE-2025
3702,dda7677f-d6ea-4ac4-adb9-840cb693353f,D05,UNDE,UNDE,UNDE_063.phenology.phe,6/12/19,6/17/19,N,,,UNDE.20190612.otherNaturalDisturbance,NEON.DOC.003282vB,otherNaturalDisturbance,naturalDisturbance-windDamage,,,,,,,,,primary,Populus tremuloides 6033 downed on primary phenology loop.,akantola@battelleecology.org,,20241118T212431Z,RELEASE-2025
3704,84ca2ff5-9cf4-433e-92e5-2c9fb0b0f9a8,D05,UNDE,UNDE,"AIRSHED, UNDE_063.phenology.phe, UNDE_064.phenology.phe",5/22/22,5/23/22,N,actual,Overnight frost,UNDE.20220522.otherNaturalDisturbance,NEON.DOC.003282vD,otherNaturalDisturbance,naturalDisturbance-frostDamage,,,,,,,,,primary,Frost damage not perceived as significant below the canopy but some canopy tree species e.g. Acer saccharum have noticeable damage to young leaves,0000-0002-3030-0990,,20241118T110029Z,RELEASE-2025
