,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
3628,3628,26440b9a-76c3-4b4b-94dd-dba5bc7d2389,D05,TREE,TREE,TREE_007.basePlot.all,1/24/16,2/23/16,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T204911Z,RELEASE-2025
3629,3629,b80db119-ac73-4c6a-8ac9-aa79e1290f64,D05,TREE,TREE,TREE_016.mammalGrid.mam,1/29/16,2/28/16,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T204911Z,RELEASE-2025
3630,3630,7480c70a-3db0-49e0-8098-7e0ef6ff562d,D05,TREE,TREE,TREE_007.basePlot.all,2/23/16,3/24/16,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T034238Z,RELEASE-2025
3631,3631,0bbe65b5-847a-499d-8f17-8b70509c2d43,D05,TREE,TREE,TREE_016.mammalGrid.mam,2/28/16,3/29/16,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T034238Z,RELEASE-2025
3632,3632,a44e1eb7-ee28-4b01-a30b-c3e247b7fc46,D05,TREE,TREE,TREE_007.basePlot.all,3/24/16,4/23/16,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T120449Z,RELEASE-2025
3633,3633,d2526c35-9902-494a-97ed-1e42ee8a41e5,D05,TREE,TREE,TREE_016.mammalGrid.mam,3/29/16,4/28/16,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T120449Z,RELEASE-2025
3634,3634,a7c66001-9029-4d4a-ba7d-c0b563cfb0db,D05,TREE,TREE,TREE_007.basePlot.all,4/23/16,5/23/16,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T150903Z,RELEASE-2025
3635,3635,c25ed010-c9c2-4ab0-abff-af71bbb36118,D05,TREE,TREE,TREE_016.mammalGrid.mam,4/28/16,5/28/16,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T150903Z,RELEASE-2025
3636,3636,43d2f981-6a8d-46e2-947d-2d29f7f45348,D05,TREE,TREE,TREE_016.mammalGrid.mam,5/28/16,5/30/16,N,,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T150903Z,RELEASE-2025
3637,3637,dd580076-027f-4d7e-8d80-cb0ce7c26b76,D05,TREE,TREE,TREE_007.basePlot.all,5/23/16,6/14/16,N,estimated,The earliest end date is 2015-08-28.,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T071226Z,RELEASE-2025
3638,3638,c9545dc6-8acc-45fa-bde8-902d363b2b44,D05,TREE,TREE,TREE_028.mammalGrid.mam,9/26/16,10/16/16,N,estimated,The latest start date is 2016-10-10. The earliest end date is 2016-09-30.,TREE.20160926.plantReduction,NEON.DOC.003282vA,plantReduction,removal-thinning,,,,,U,,,,primary,TREE_028_M was thinned. Many large trees are still standing.,aspink@battelleecology.org,,20241118T193316Z,RELEASE-2025
3639,3639,62857223-5e11-4c3c-bb0d-bf0b5f6bac08,D05,TREE,TREE,"TREE_006.basePlot.all, TREE_030.mosquitoPoint.mos",9/26/16,10/16/16,N,estimated,The latest start date is 2016-10-10. The earliest end date is 2016-09-30.,TREE.20160926.plantReduction,NEON.DOC.003282vA,plantReduction,removal-clearCut,,,,,U,,,,primary,The south 10m or so of the plot was clear cut. Small diameter biomass left behind as slash piles. TREE_006_R was partially clear cut and partially select harvested. Small diameter biomass left behind in clear cut areaTREE_030_Q clear cut. Exact mosquito point was not re-located but is suspected to be under a large slash pile. Small diameter biomass left behind. TREE_030_Q clear cut. TREE_006_R partially clear cut. TREE_028_M select cut,aspink@battelleecology.org,,20241118T193316Z,RELEASE-2025
3647,3647,72d3637a-e91c-40ee-a975-56873f1484da,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",11/1/19,12/1/19,Y,,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T113029Z,RELEASE-2025
3648,3648,c63db0aa-c56a-4f6e-a648-d38e537a65f9,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",12/1/19,12/31/19,Y,actual,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T113029Z,RELEASE-2025
3649,3649,c2e50c49-7ff7-43e6-9569-03d4a016b3d4,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",12/31/19,1/30/20,Y,actual,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T125154Z,RELEASE-2025
3650,3650,e0f6da09-918e-4034-a4c4-7a550a1303e1,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",1/30/20,2/29/20,Y,actual,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T115403Z,RELEASE-2025
3651,3651,ea37dddd-2ba9-4238-913f-49d4e54c8668,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",2/29/20,3/30/20,Y,actual,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T140120Z,RELEASE-2025
3652,3652,350c11a2-637e-4c3c-b5c6-64c382c661fd,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",3/30/20,4/29/20,Y,actual,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T074204Z,RELEASE-2025
3653,3653,1af1545e-3352-4f9d-9f5c-800fc25faa63,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",4/29/20,5/29/20,Y,actual,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T111035Z,RELEASE-2025
3654,3654,6cafdf7d-f0b7-4bde-9259-5761a65d718e,D05,TREE,TREE,"TREE_001.basePlot.all, TREE_014.basePlot.all",5/29/20,6/8/20,N,,,TREE.20191101.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Unknown plant,,,75%,,,,primary,About 50% of TREE 014 and over 50% of TREE 001 had trees removed. Slash piles left in plotss,0000-0002-5484-7763,,20241118T202730Z,RELEASE-2025
3657,3657,fb5e98c7-5fed-4060-9e87-05610f735673,D05,TREE,TREE,TREE_050.basePlot.all,4/28/21,5/28/21,Y,estimated,"Litter was collected at this plot on April 28 and logging was not noticed, though it is possible that it was missed. Logging noticed on May 6 and was evidently quite fresh",TREE.20210428.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Pinus resinosa Aiton,,,50%,,,,primary,Portion of south half of plot affected. Probably slightly less than half of trees removed but may have been more than that. Timber not yet removed from plot when first observed,0000-0002-3030-0990,,20241118T170737Z,RELEASE-2025
3658,3658,89518ccd-221d-4962-af9c-b81efcd7b93e,D05,TREE,TREE,TREE_058.phenology.phe,5/18/21,5/29/21,N,estimated,Start date within a day. End date less certain but likely within 7 days and occurred no later than indicated.,TREE.20210518.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Acer spp.,,,50%,,,,primary,Primary timber harvest species were Acer saccharum and Acer rubrum. Logging was supposed to occur more extensively across the western part of TREE but was abandoned due to wet conditions. This initial wave of logging impacted just the SE corner of the Phenology Loop (TREE_058). Site host indicated logging was to be resumed in the winter.,0000-0002-3030-0990,,20241118T170737Z,RELEASE-2025
3659,3659,99763835-d970-4888-8b08-8e08ed3f3fef,D05,TREE,TREE,TREE_050.basePlot.all,5/28/21,6/14/21,N,estimated,Estimated dates unsure of actual logging event dates.,TREE.20210428.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Pinus resinosa Aiton,,,50%,,,,primary,Red pine removal partial logging road through plot now.,0000-0002-4977-9110,,20241118T110758Z,RELEASE-2025
3666,3666,e54bba3b-b016-4c9c-b6c8-588c61b693fc,D05,TREE,TREE,"TREE_042.basePlot.all, TREE_046.basePlot.all, TREE_049.basePlot.all, TREE_051.basePlot.all, TREE_052.basePlot.all, TREE_053.basePlot.all, TREE_054.basePlot.all, TREE_055.basePlot.all, TREE_056.basePlot.all, TREE_058.phenology.phe, AIRSHED",11/1/21,12/1/21,Y,estimated,Logging occurred sometime over the winter - exact window and duration of logging unknown,TREE.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Acer saccharum Marshall,,,50%,,,,primary,Acer rubrum and Acer saccharum both heavily harvested. Some Abies balsamea also harvested but many not removed from the site leaving abundant downed trees. Apparent attempts to reduce understory competition evidenced by leveled areas of Abies balsamea and many individuals of Ostrya virginiana that were cut and left. Logging quite extensive with large amounts of slash on the ground. A list of plots with more specific logging effects: TREE_042- Evidence of logging equipment (dug up ground + deep tracks) leading up to the plot; lots of slash; bigger maples taken; smaller trees left downed. TREE_046- Lots of slash; smaller trees toppled and left; bigger logged and removed. Evidence of logging equipment present but no logging road. TREE_049- Lots of slash; smaller logged trees left behind; bigger maples logged and removed. Quadrat at 41.4 has been nearly completely covered by a fallen maple crown. TREE_050- Wooded half has many crushed trees and slash. Open part (Christmas tree farm) looks unaffected. TREE_051- Logging road through the plot; logging around the plot but not in the plot; slash around the plot but not in the plot. TREE_052- Marked for logging but was not touched. Logging around the plot but not up to plot's edge. TREE_053- Lots of slash; large maples logged and removed. TREE_054- Logging road heavily littered with slash and Abies balsamea. Heavily logged. Former thicket of Abies balsamea now very thinned out. TREE_055- Massive amounts of slash; logging road through the plot; big sections of large trees left behind; small logged trees downed and left behind; big maples mostly logged and removed. TREE_056- Lots of slash; logging 2-track to the edge of the plot; downed trees that seem run over everywhere. TREE_058- Lots of slash; many areas with downed Abies balsamea; abundant ruts and a few logging roads. Many larger trees harvested and many smaller trees downed and left on the ground.,0000-0002-3383-324X,,20241118T151640Z,RELEASE-2025
3668,3668,cfd81a7f-8e3f-42c4-bfb8-0c2f3b897d9f,D05,TREE,TREE,"TREE_042.basePlot.all, TREE_046.basePlot.all, TREE_049.basePlot.all, TREE_051.basePlot.all, TREE_052.basePlot.all, TREE_053.basePlot.all, TREE_054.basePlot.all, TREE_055.basePlot.all, TREE_056.basePlot.all, TREE_058.phenology.phe, AIRSHED",12/1/21,12/31/21,Y,estimated,Logging occurred sometime over the winter - exact window and duration of logging unknown,TREE.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Acer saccharum Marshall,,,50%,,,,primary,Acer rubrum and Acer saccharum both heavily harvested. Some Abies balsamea also harvested but many not removed from the site leaving abundant downed trees. Apparent attempts to reduce understory competition evidenced by leveled areas of Abies balsamea and many individuals of Ostrya virginiana that were cut and left. Logging quite extensive with large amounts of slash on the ground. A list of plots with more specific logging effects: TREE_042- Evidence of logging equipment (dug up ground + deep tracks) leading up to the plot; lots of slash; bigger maples taken; smaller trees left downed. TREE_046- Lots of slash; smaller trees toppled and left; bigger logged and removed. Evidence of logging equipment present but no logging road. TREE_049- Lots of slash; smaller logged trees left behind; bigger maples logged and removed. Quadrat at 41.4 has been nearly completely covered by a fallen maple crown. TREE_050- Wooded half has many crushed trees and slash. Open part (Christmas tree farm) looks unaffected. TREE_051- Logging road through the plot; logging around the plot but not in the plot; slash around the plot but not in the plot. TREE_052- Marked for logging but was not touched. Logging around the plot but not up to plot's edge. TREE_053- Lots of slash; large maples logged and removed. TREE_054- Logging road heavily littered with slash and Abies balsamea. Heavily logged. Former thicket of Abies balsamea now very thinned out. TREE_055- Massive amounts of slash; logging road through the plot; big sections of large trees left behind; small logged trees downed and left behind; big maples mostly logged and removed. TREE_056- Lots of slash; logging 2-track to the edge of the plot; downed trees that seem run over everywhere. TREE_058- Lots of slash; many areas with downed Abies balsamea; abundant ruts and a few logging roads. Many larger trees harvested and many smaller trees downed and left on the ground.,0000-0002-3383-324X,,20241118T151640Z,RELEASE-2025
3670,3670,00ee030b-ba26-414b-bc19-53ee65ed6ed2,D05,TREE,TREE,"TREE_042.basePlot.all, TREE_046.basePlot.all, TREE_049.basePlot.all, TREE_051.basePlot.all, TREE_052.basePlot.all, TREE_053.basePlot.all, TREE_054.basePlot.all, TREE_055.basePlot.all, TREE_056.basePlot.all, TREE_058.phenology.phe, AIRSHED",12/31/21,1/30/22,Y,estimated,Logging occurred sometime over the winter - exact window and duration of logging unknown,TREE.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Acer saccharum Marshall,,,50%,,,,primary,Acer rubrum and Acer saccharum both heavily harvested. Some Abies balsamea also harvested but many not removed from the site leaving abundant downed trees. Apparent attempts to reduce understory competition evidenced by leveled areas of Abies balsamea and many individuals of Ostrya virginiana that were cut and left. Logging quite extensive with large amounts of slash on the ground. A list of plots with more specific logging effects: TREE_042- Evidence of logging equipment (dug up ground + deep tracks) leading up to the plot; lots of slash; bigger maples taken; smaller trees left downed. TREE_046- Lots of slash; smaller trees toppled and left; bigger logged and removed. Evidence of logging equipment present but no logging road. TREE_049- Lots of slash; smaller logged trees left behind; bigger maples logged and removed. Quadrat at 41.4 has been nearly completely covered by a fallen maple crown. TREE_050- Wooded half has many crushed trees and slash. Open part (Christmas tree farm) looks unaffected. TREE_051- Logging road through the plot; logging around the plot but not in the plot; slash around the plot but not in the plot. TREE_052- Marked for logging but was not touched. Logging around the plot but not up to plot's edge. TREE_053- Lots of slash; large maples logged and removed. TREE_054- Logging road heavily littered with slash and Abies balsamea. Heavily logged. Former thicket of Abies balsamea now very thinned out. TREE_055- Massive amounts of slash; logging road through the plot; big sections of large trees left behind; small logged trees downed and left behind; big maples mostly logged and removed. TREE_056- Lots of slash; logging 2-track to the edge of the plot; downed trees that seem run over everywhere. TREE_058- Lots of slash; many areas with downed Abies balsamea; abundant ruts and a few logging roads. Many larger trees harvested and many smaller trees downed and left on the ground.,0000-0002-3383-324X,,20241118T102302Z,RELEASE-2025
3672,3672,eafe84eb-78fd-4c10-af75-9116d45a13e4,D05,TREE,TREE,"TREE_042.basePlot.all, TREE_046.basePlot.all, TREE_049.basePlot.all, TREE_051.basePlot.all, TREE_052.basePlot.all, TREE_053.basePlot.all, TREE_054.basePlot.all, TREE_055.basePlot.all, TREE_056.basePlot.all, TREE_058.phenology.phe, AIRSHED",1/30/22,3/1/22,Y,estimated,Logging occurred sometime over the winter - exact window and duration of logging unknown,TREE.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Acer saccharum Marshall,,,50%,,,,primary,Acer rubrum and Acer saccharum both heavily harvested. Some Abies balsamea also harvested but many not removed from the site leaving abundant downed trees. Apparent attempts to reduce understory competition evidenced by leveled areas of Abies balsamea and many individuals of Ostrya virginiana that were cut and left. Logging quite extensive with large amounts of slash on the ground. A list of plots with more specific logging effects: TREE_042- Evidence of logging equipment (dug up ground + deep tracks) leading up to the plot; lots of slash; bigger maples taken; smaller trees left downed. TREE_046- Lots of slash; smaller trees toppled and left; bigger logged and removed. Evidence of logging equipment present but no logging road. TREE_049- Lots of slash; smaller logged trees left behind; bigger maples logged and removed. Quadrat at 41.4 has been nearly completely covered by a fallen maple crown. TREE_050- Wooded half has many crushed trees and slash. Open part (Christmas tree farm) looks unaffected. TREE_051- Logging road through the plot; logging around the plot but not in the plot; slash around the plot but not in the plot. TREE_052- Marked for logging but was not touched. Logging around the plot but not up to plot's edge. TREE_053- Lots of slash; large maples logged and removed. TREE_054- Logging road heavily littered with slash and Abies balsamea. Heavily logged. Former thicket of Abies balsamea now very thinned out. TREE_055- Massive amounts of slash; logging road through the plot; big sections of large trees left behind; small logged trees downed and left behind; big maples mostly logged and removed. TREE_056- Lots of slash; logging 2-track to the edge of the plot; downed trees that seem run over everywhere. TREE_058- Lots of slash; many areas with downed Abies balsamea; abundant ruts and a few logging roads. Many larger trees harvested and many smaller trees downed and left on the ground.,0000-0002-3383-324X,,20241118T093437Z,RELEASE-2025
3674,3674,a7e7a1a3-0e2a-4a77-b372-33bd66d1f23c,D05,TREE,TREE,"TREE_042.basePlot.all, TREE_046.basePlot.all, TREE_049.basePlot.all, TREE_051.basePlot.all, TREE_052.basePlot.all, TREE_053.basePlot.all, TREE_054.basePlot.all, TREE_055.basePlot.all, TREE_056.basePlot.all, TREE_058.phenology.phe, AIRSHED",3/1/22,4/1/22,Y,estimated,Logging occurred sometime over the winter - exact window and duration of logging unknown,TREE.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Acer saccharum Marshall,,,50%,,,,primary,Acer rubrum and Acer saccharum both heavily harvested. Some Abies balsamea also harvested but many not removed from the site leaving abundant downed trees. Apparent attempts to reduce understory competition evidenced by leveled areas of Abies balsamea and many individuals of Ostrya virginiana that were cut and left. Logging quite extensive with large amounts of slash on the ground. A list of plots with more specific logging effects: TREE_042- Evidence of logging equipment (dug up ground + deep tracks) leading up to the plot; lots of slash; bigger maples taken; smaller trees left downed. TREE_046- Lots of slash; smaller trees toppled and left; bigger logged and removed. Evidence of logging equipment present but no logging road. TREE_049- Lots of slash; smaller logged trees left behind; bigger maples logged and removed. Quadrat at 41.4 has been nearly completely covered by a fallen maple crown. TREE_050- Wooded half has many crushed trees and slash. Open part (Christmas tree farm) looks unaffected. TREE_051- Logging road through the plot; logging around the plot but not in the plot; slash around the plot but not in the plot. TREE_052- Marked for logging but was not touched. Logging around the plot but not up to plot's edge. TREE_053- Lots of slash; large maples logged and removed. TREE_054- Logging road heavily littered with slash and Abies balsamea. Heavily logged. Former thicket of Abies balsamea now very thinned out. TREE_055- Massive amounts of slash; logging road through the plot; big sections of large trees left behind; small logged trees downed and left behind; big maples mostly logged and removed. TREE_056- Lots of slash; logging 2-track to the edge of the plot; downed trees that seem run over everywhere. TREE_058- Lots of slash; many areas with downed Abies balsamea; abundant ruts and a few logging roads. Many larger trees harvested and many smaller trees downed and left on the ground.,0000-0002-3383-324X,,20241118T083149Z,RELEASE-2025
