,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
2195,2195,eb204926-5f02-489b-946e-4e06368b4b4f,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",4/30/23,5/30/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T012255Z,RELEASE-2025
2196,2196,470bf4b8-fab8-4c33-b510-0af0aea6f7db,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",5/30/23,6/29/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T113736Z,RELEASE-2025
2197,2197,8f4544a7-6132-4bc1-9e9f-c845b15c3ce6,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",6/29/23,7/29/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T055232Z,RELEASE-2025
2198,2198,709580d8-19fa-4f71-9091-d0735b7cb05d,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",7/29/23,8/28/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T210930Z,RELEASE-2025
2199,2199,e72d6fa2-20f3-4891-90b8-97a26845583e,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",8/28/23,9/27/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T174113Z,RELEASE-2025
2200,2200,e3170583-d634-4e38-a99d-ce5d50619314,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",9/27/23,10/27/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T073420Z,RELEASE-2025
2201,2201,ae980983-d7eb-4c83-b663-bb9d0e9621a4,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",10/27/23,11/26/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T063820Z,RELEASE-2025
2202,2202,bcfd7e60-6307-4ff7-96cc-2aedca1bbfd8,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",11/26/23,12/26/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T094524Z,RELEASE-2025
2410,2410,eeeb86e4-de3c-4ef7-a574-1cceb9bf72ec,D07,MLBS,MLBS,MLBS_003.mammalGrid.mam,8/19/19,8/23/19,N,estimated,The earliest end date is 2019-08-23.,MLBS.20190819.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,10.0,30.0,m,primary,"During a Field Techniques course, students practiced orienteering through a portion of our small mammal grid. This trampled some thick vegetation potentially affecting small mammal captures on that side of the grid.",0000-0001-8835-6113,,20241118T034153Z,RELEASE-2025
2411,2411,635420b4-39d6-452f-b5c1-fce032fa3e66,D07,MLBS,MLBS,"MLBS_006.mammalGrid.mam, MLBS_006.birdGrid.brd",3/3/22,3/11/22,N,estimated,20220322 is the day we discovered the new fire break,MLBS.20220303.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,30.0,600.0,square m,primary,fire break re-established or newly established to coincide with prescribed burn efforts in the area,0000-0001-8835-6113,,20241118T162359Z,RELEASE-2025
2439,2439,f791f266-b3f5-4d52-b99d-6c2daee4c352,D09,NOGP,NOGP,"NOGP_010.basePlot.all, NOGP_061.basePlot.all, NOGP_066.basePlot.all, NOGP_071.basePlot.all, NOGP_079.basePlot.all, NOGP_088.basePlot.all, NOGP_090.basePlot.all, NOGP_010.mammalGrid.mam",7/1/19,7/31/19,Y,estimated,The latest start date is 2019-07-12.,NOGP.20190701.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,5.0,20.0,hectare,primary,"This area had some sort of large study take place, which have impacted at least some of these plots. There were areas that mowed and/or burned. We are uncertain as to any other variables in this study (chemical).",0000-0002-6068-4956,,20241118T011718Z,RELEASE-2025
2443,2443,a73bad8a-b3ed-4166-8ea0-c555b35d181c,D09,NOGP,NOGP,"NOGP_010.basePlot.all, NOGP_061.basePlot.all, NOGP_066.basePlot.all, NOGP_071.basePlot.all, NOGP_079.basePlot.all, NOGP_088.basePlot.all, NOGP_090.basePlot.all, NOGP_010.mammalGrid.mam",7/31/19,8/30/19,Y,actual,,NOGP.20190701.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,5.0,20.0,hectare,primary,"This area had some sort of large study take place, which have impacted at least some of these plots. There were areas that mowed and/or burned. We are uncertain as to any other variables in this study (chemical).",0000-0002-6068-4956,,20241118T173239Z,RELEASE-2025
2446,2446,b2dd23e7-344d-46d9-8669-fa52f93a2876,D09,NOGP,NOGP,"NOGP_010.basePlot.all, NOGP_061.basePlot.all, NOGP_066.basePlot.all, NOGP_071.basePlot.all, NOGP_079.basePlot.all, NOGP_088.basePlot.all, NOGP_090.basePlot.all, NOGP_010.mammalGrid.mam",8/30/19,9/29/19,Y,actual,,NOGP.20190701.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,5.0,20.0,hectare,primary,"This area had some sort of large study take place, which have impacted at least some of these plots. There were areas that mowed and/or burned. We are uncertain as to any other variables in this study (chemical).",0000-0002-6068-4956,,20241118T185714Z,RELEASE-2025
2447,2447,d7f3c4dc-6012-49a7-bc39-251b8563c5a5,D09,NOGP,NOGP,"NOGP_010.basePlot.all, NOGP_061.basePlot.all, NOGP_066.basePlot.all, NOGP_071.basePlot.all, NOGP_079.basePlot.all, NOGP_088.basePlot.all, NOGP_090.basePlot.all, NOGP_010.mammalGrid.mam",9/29/19,10/4/19,N,estimated,The earliest end date is 2019-09-09.,NOGP.20190701.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,5.0,20.0,hectare,primary,"This area had some sort of large study take place, which have impacted at least some of these plots. There were areas that mowed and/or burned. We are uncertain as to any other variables in this study (chemical).",0000-0002-6068-4956,,20241118T204340Z,RELEASE-2025
2467,2467,c616032f-b957-4c2a-8c9d-828200ea4bda,D09,NOGP,NOGP,"NOGP_037.mosquitoPoint.mos, NOGP_040.mosquitoPoint.mos",8/23/22,8/23/22,N,actual,,NOGP.20220823.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-gravel,,,,,,,,,primary,road widened and disturbed mosquito points,0000-0002-6738-0023,,20241118T152439Z,RELEASE-2025
2486,2486,cc0081e0-2637-4571-9de3-0753465bd131,D11,OAES,OAES,OAES_049.basePlot.all,2/1/17,2/1/17,N,estimated,Trail was likely created in Feb 2017 during phenology plant selection,OAES.20170201.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-trail,,,,,,0.5,1.0,m,primary,"A small human walking trail was created near the northern edge of the plot, no more than 5 m inside. The trail was likely created in Feb 2017 during phenology plant selections. INC0053088",0000-0003-0674-5356,,20241118T140241Z,RELEASE-2025
2523,2523,73f0e4e4-a98e-4993-833c-53475f188719,D11,OAES,OAES,OAES_007.basePlot.all,6/28/23,6/28/23,N,estimated,actual date of disturbance unknown,OAES.20230628.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,,,,primary,At some point in the month of June a UTV was driven through OAES_007.R subplot 23. The ground was very wet at the time so this created 1' deep tire impressions along its path. Potential to disrupt future soil collections in that subplot.,0000-0002-4194-7642,,20241118T032304Z,RELEASE-2025
2524,2524,7ef04b8e-a8bc-4e9d-83c6-2722cf9cc735,D11,OAES,OAES,OAES_003.tickPlot.tck,8/1/23,8/1/23,N,estimated,Exact date damage occurred unknown,OAES.20230801.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,"At some point between 7/11/23 and 8/1/23 a vehicle was driven through the middle of the plot, disrupting the soil and vegetation.",0000-0002-4194-7642,,20241118T191311Z,RELEASE-2025
2554,2554,a2ac55d8-d471-4795-ac29-7724095f963d,D07,ORNL,ORNL,ORNL_039.mammalGrid.mam,9/2/19,9/20/19,N,estimated,The earliest end date is 2019-09-20.,ORNL.20190902.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,10.0,30.0,m,primary,fire road plowed through plot to prep for prescribed burn. Cuts diagonally across east half of mammal grid,0000-0001-8835-6113,,20241118T153148Z,RELEASE-2025
2564,2564,175abfbd-e8bf-4d5c-847f-01bf26a52ce3,D07,ORNL,ORNL,ORNL_021.basePlot.all,8/3/22,8/4/22,N,actual,,ORNL.20220803.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,160.0,160.0,square m,primary,Mechanical vegetation scrape,0000-0003-1851-5013,,20241118T072758Z,RELEASE-2025
2567,2567,f81c5342-b56d-4bc7-82e8-aab0b2f7ae8e,D07,ORNL,ORNL,ORNL_039.mammalGrid.mam,9/18/23,10/16/23,N,estimated,Estimated between MAM bouts.,ORNL.20230918.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-soilDisruption,,,,,,180.0,300.0,square m,secondary,Bulldozed fire break within plot.,0000-0002-9358-2315,,20241118T070404Z,RELEASE-2025
2646,2646,cd4cf508-8cf9-43d9-beb2-0e3c0e769041,D03,OSBS,OSBS,OSBS_003.mammalGrid.mam,3/19/20,4/18/20,Y,,,OSBS.20200319.humanDisturbance,NEON.DOC.003282vC,humanDisturbance,humanDisturbance-construction-road-asphalt,,,,,,5.0,8.0,percent,secondary,Sand road that runs through plot (South of A5 to south of J5) has recently been paved with asphalt,0000-0003-2831-6405,,20241118T063652Z,RELEASE-2025
2647,2647,14bcac17-a329-4853-aa68-244f0f4c701d,D03,OSBS,OSBS,OSBS_003.mammalGrid.mam,4/18/20,5/18/20,Y,actual,,OSBS.20200319.humanDisturbance,NEON.DOC.003282vC,humanDisturbance,humanDisturbance-construction-road-asphalt,,,,,,5.0,8.0,percent,secondary,Sand road that runs through plot (South of A5 to south of J5) has recently been paved with asphalt,0000-0003-2831-6405,,20241118T050910Z,RELEASE-2025
2648,2648,2f64b90f-5cb1-4f26-bf23-116cbc9df200,D03,OSBS,OSBS,OSBS_003.mammalGrid.mam,5/18/20,6/14/20,N,,,OSBS.20200319.humanDisturbance,NEON.DOC.003282vC,humanDisturbance,humanDisturbance-construction-road-asphalt,,,,,,5.0,8.0,percent,secondary,Sand road that runs through plot (South of A5 to south of J5) has recently been paved with asphalt,0000-0003-2831-6405,,20241118T155617Z,RELEASE-2025
2672,2672,4c0e8165-f5d5-4c70-9d91-41ebfc4b4be2,D03,OSBS,OSBS,OSBS_060.mosquitoPoint.mos,1/31/23,1/31/23,N,estimated,The trail was noticed on 1/31 when doing mosquito collection.,OSBS.20230131.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,"The existing trampled trail that leads to the mosquito point is being used by the herbicide team at OSBS, further flattening it. The trail now extends past the mosquito hook. Orange flagging with black dots are used to outline the trail. The trail leads toward Lake Suggs.",0000-0003-0743-8788,,20241118T172235Z,RELEASE-2025
2683,2683,fd145992-4435-4b03-ac1f-47addd334dc6,D02,POSE,POSE,POSE.AOS.reach,6/14/22,7/6/22,N,estimated,"Date discovered June 14, 2022",POSE.20220614.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,5.0,20.0,m,primary,,0000-0001-7904-875X,,20241118T085043Z,RELEASE-2025
2819,2819,4ddbd276-7fc8-4c17-b5ae-9156c9386d66,D20,PUUM,PUUM,PUUM_007.basePlot.all,4/10/19,4/24/19,N,estimated,The latest start date is 2019-04-23.,PUUM.20190410.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,Evidence of damage to plants by machete along a trail through the plot. Likely done by pig hunters (also evidence of dog paw prints). Damage was on a trail to the plot and out through the plot. Most of the damage was to the ubiquitous tree free fern Cibotium glaucum but also included damage to Cyrtandra platyphylla. No photos taken,preer@battelleecology.org,,20241118T062415Z,RELEASE-2025
2821,2821,50a24fdc-72d4-4354-ba9d-8180d3449e97,D20,PUUM,PUUM,PUUM_051.phenology.phe,6/6/19,6/13/19,N,,,PUUM.20190606.humanDisturbance,NEON.DOC.003282vB,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,"A phenology individual Styphelia tamiameiae with tagID 6045 was recently damaged. The cause of the damage is likely due to human disturbance (a construction crew has been replacing the nearby fence). According to the phenology annual measurements on 2/12/19, the plant was . 8 m in height. Measurements were not taken upon discovery of the incident but I would estimate it is less than . 5 m height now.",preer@battelleecology.org,,20241118T195853Z,RELEASE-2025
2839,2839,6cdc354d-4dbe-46e1-ad19-16dea892794e,D10,RMNP,RMNP,"RMNP_041.basePlot.all, RMNP_042.basePlot.all, RMNP_044.basePlot.all, AIRSHED",3/8/18,3/8/18,N,actual,,RMNP.20180308.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-construction-structure,,,,,,85.0,85.0,square m,primary,"Construction occurring adjacent to NEON permitted property. 120 m-distance from the Tower, 63 m-distance from RMNP_041 pt. 57, 36 m-distance from RMNP_042 pt. 57, 56 m-distance from RMNP_004 pt. 21. Digging foundation for building structure.",Skremidas@battelleecology.org,,20241118T164105Z,RELEASE-2025
2840,2840,3133a0d2-cf6e-415d-a4af-bd9165cfde3a,D10,RMNP,RMNP,"RMNP_041.basePlot.all, RMNP_042.basePlot.all, RMNP_044.basePlot.all, AIRSHED",3/8/18,3/8/18,N,actual,,RMNP.20180308.humanDisturbance,NEON.DOC.003282vA,humanDisturbance,humanDisturbance-soilDisruption,,,,,,,,,primary,"Construction occurring adjacent to NEON permitted property. 120 m-distance from the Tower, 63 m-distance from RMNP_041 pt. 57, 36 m-distance from RMNP_042 pt. 57, 56 m-distance from RMNP_004 pt. 21. Digging foundation for building structure.",Skremidas@battelleecology.org,,20241118T164105Z,RELEASE-2025
